,customer lifetime value
4775,5533.229132
4776,5216.914471
4777,7860.086842
4778,5016.553079
4779,3351.567048
4780,6732.202033
4781,6423.739052
4782,4974.8733
4783,4739.297046
4784,6086.431746
4785,5016.641406
4786,7341.794924
4787,3215.196994
4788,2533.796807
4789,5340.535477
4790,3644.833554
4791,6382.047596
4792,4303.637883
4793,4228.734374
4794,10426.08551
4795,2484.747576
4796,8232.760182
4797,21768.69952
4798,2160.920387
4799,4423.690041
4800,3691.765242
4801,4940.508153
4802,8503.942634
4803,41143.09011
4804,10419.16743
4805,4139.89767
4806,7627.660848
4807,6162.369756
4808,25807.063
4809,15506.9278
4810,5757.489397
4811,39365.29616
4812,5555.492159
4813,23893.3041
4814,9594.78115
4815,5411.936509
4816,5318.89664
4817,7731.713059
4818,2004.350666
4819,5510.965059
4820,11158.12643
4821,5390.27165
4822,2658.217729
4823,8826.611996
4824,4713.404623
4825,2393.915369
4826,11895.18188
4827,5580.960642
4828,8617.550432
4829,3940.123576
4830,2448.765205
4831,4439.677708
4832,2534.946955
4833,17420.56565
4834,2393.915369
4835,2681.332102
4836,4272.80504
4837,15284.33065
4838,20186.34693
4839,4984.618655
4840,5246.278375
4841,8827.229838
4842,3269.013926
4843,16979.79757
4844,2479.920134
4845,7200.566588
4846,7917.119912
4847,24061.11048
4848,19160.98994
4849,23295.06014
4850,7553.936525
4851,2405.618791
4852,4865.371797
4853,16388.09542
4854,2611.14858
4855,8688.754812
4856,13736.1325
4857,8564.768226
4858,7019.177186
4859,8114.409136
4860,4864.382304
4861,8569.422637
4862,17793.60797
4863,12944.18562
4864,2649.207711
4865,4582.899414
4866,2691.70088
4867,2466.376803
4868,9277.472901
4869,4142.561212
4870,27990.27159
4871,9409.143498
4872,2581.022016
4873,7637.111954
4874,2471.077732
4875,2302.818965
4876,8716.368952
4877,5207.985921
4878,2719.506996
4879,2452.726922
4880,3829.090645
4881,8873.525122
4882,15925.05739
4883,2952.360309
4884,15923.95503
4885,7285.030983
4886,13104.30284
4887,2436.839358
4888,9350.872287
4889,9035.671134
4890,17250.74771
4891,2549.080421
4892,8954.840118
4893,2467.97792
4894,7700.619936
4895,3776.665506
4896,8044.872393
4897,5029.671927
4898,19957.79034
4899,6179.699689
4900,5678.050167
4901,4089.429492
4902,3142.87734
4903,22895.34606
4904,5586.893159
4905,12105.29422
4906,11971.97765
4907,15328.45723
4908,5424.256733
4909,4981.825724
4910,14635.45158
4911,6862.866306
4912,13745.04802
4913,8111.651948
4914,22712.02364
4915,56675.93768
4916,8160.587729
4917,3919.366722
4918,7286.155383
4919,7589.634
4920,9032.370378
4921,5555.556089
4922,8257.666512
4923,2721.749756
4924,5230.092742
4925,6273.911874
4926,5866.068903
4927,8802.188243
4928,8722.895091
4929,8178.521899
4930,43217.21611
4931,2442.216651
4932,2919.710443
4933,6366.225775
4934,17114.32815
4935,2395.57
4936,2987.949471
4937,12780.276
4938,3906.669584
4939,2594.591182
4940,5267.848664
4941,9095.049868
4942,7122.273163
4943,9117.441695
4944,41075.42879
4945,3486.699561
4946,7297.687812
4947,2502.209885
4948,9955.490835
4949,7094.158873
4950,12280.76661
4951,5773.90039
4952,4904.894731
4953,3423.822189
4954,2689.16845
4955,3109.007806
4956,22425.25604
4957,5705.547071
4958,2063.387895
4959,5096.673223
4960,4101.935985
4961,2537.929538
4962,3651.69247
4963,10014.05568
4964,6758.807188
4965,5205.90965
4966,2847.965582
4967,11513.35549
4968,7588.35586
4969,2389.310128
4970,5066.827444
4971,36860.90798
4972,3961.58618
4973,8476.80656
4974,10110.76997
4975,2476.480866
4976,4462.997006
4977,3141.252909
4978,2496.140812
4979,6861.278936
4980,4983.178714
4981,2227.072755
4982,9670.181104
4983,5088.687654
4984,7095.134789
4985,5437.908293
4986,5033.693296
4987,14019.83314
4988,4877.61238
4989,3449.494119
4990,3771.617797
4991,5824.817366
4992,4379.92784
4993,5793.157728
4994,2725.680297
4995,5790.565333
4996,8502.237137
4997,2476.588891
4998,2426.95904
4999,5897.986595
5000,4617.391775
5001,12521.42105
5002,9079.823377
5003,7777.201669
5004,5601.68063
5005,3459.037949
5006,9061.951591
5007,6866.093807
5008,2659.70565
5009,12332.51669
5010,21172.38983
5011,3677.907634
5012,9816.528302
5013,4922.165949
5014,7583.962264
5015,2685.901421
5016,4132.58858
5017,8622.835375
5018,15253.26436
5019,4277.560211
5020,20096.89337
5021,4770.550911
5022,7025.65076
5023,8265.379176
5024,24552.8746
5025,4407.97312
5026,2482.195895
5027,3858.867206
5028,11572.10339
5029,3645.464325
5030,4362.772279
5031,10425.98532
5032,7025.04419
5033,7388.733207
5034,2927.734329
5035,8356.181097
5036,8718.056722
5037,35227.29912
5038,8697.882675
5039,3554.845264
5040,2818.31302
5041,19045.50012
5042,2893.806196
5043,14439.80313
5044,5121.838914
5045,2217.664193
5046,2861.717418
5047,5979.724161
5048,7377.231238
5049,6366.225775
5050,8657.968597
5051,11726.18921
5052,5780.182197
5053,10058.74013
5054,7072.928971
5055,4787.206586
5056,3013.439451
5057,3472.369996
5058,5380.898636
5059,38230.21008
5060,5526.438887
5061,4883.117399
5062,14203.04178
5063,5745.41663
5064,9602.07966
5065,3199.75316
5066,2758.329817
5067,2725.192659
5068,5550.149947
5069,2619.172388
5070,6265.343299
5071,12313.16484
5072,10552.42728
5073,12022.38645
5074,9295.41115
5075,7440.92353
5076,10302.90289
5077,3508.569533
5078,5761.317533
5079,10280.80787
5080,4783.917752
5081,2142.892273
5082,8738.299629
5083,4468.2209
5084,11315.20373
5085,21886.19626
5086,7681.551777
5087,16702.69914
5088,5015.009472
5089,5776.338737
5090,2777.525403
5091,4127.495254
5092,6670.850638
5093,14741.76092
5094,38320.82017
5095,2064.697955
5096,5504.139033
5097,5096.673223
5098,7995.441263
5099,5674.136445
5100,2886.232446
5101,5794.682724
5102,10706.66957
5103,5320.614976
5104,20498.83124
5105,4628.280887
5106,27287.50099
5107,4029.723325
5108,2744.083863
5109,35444.31404
5110,2858.992036
5111,5862.803295
5112,4031.539471
5113,7553.225007
5114,16699.46158
5115,3233.262049
5116,5640.729767
5117,8678.508294
5118,10339.59799
5119,3746.751625
5120,2571.260863
5121,4428.031583
5122,7413.386729
5123,4768.955924
5124,6035.086336
5125,16280.19859
5126,9024.199159
5127,7495.676658
5128,12520.97907
5129,2552.038766
5130,16887.79708
5131,3038.829992
5132,4455.518101
5133,11972.78231
5134,8513.697414
5135,9085.204991
5136,24096.23695
5137,9095.049868
5138,21418.35544
5139,10714.21449
5140,9986.661111
5141,7908.669486
5142,4869.596443
5143,2121.647053
5144,6328.180924
5145,4340.858797
5146,6279.816729
5147,11981.98481
5148,22235.01011
5149,8646.504109
5150,2444.329535
5151,5070.352408
5152,5647.145809
5153,13345.13545
5154,13297.63587
5155,7031.785183
5156,3615.889805
5157,14120.03562
5158,2155.209879
5159,2748.851081
5160,5087.015287
5161,14031.70314
5162,8656.396659
5163,4861.493017
5164,19174.63407
5165,7089.68396
5166,6802.06713
5167,2359.423599
5168,15114.40241
5169,2926.829158
5170,13014.23496
5171,7901.697919
5172,13406.92021
5173,6106.941981
5174,12321.83615
5175,19338.5293
5176,5431.371279
5177,7329.828776
5178,3484.141641
5179,6964.051797
5180,25253.10198
5181,2523.654743
5182,17349.03226
5183,4058.668736
5184,4742.617289
5185,4363.599418
5186,9048.983447
5187,4210.096739
5188,5241.142484
5189,2481.842224
5190,3585.942995
5191,5498.940679
5192,10377.36842
5193,2589.695091
5194,9312.585034
5195,14396.24222
5196,31920.76916
5197,4921.325084
5198,25805.50599
5199,5963.818306
5200,8923.113112
5201,5214.971007
5202,12522.53868
5203,13897.38856
5204,3372.420457
5205,7809.515468
5206,12269.41862
5207,3123.080994
5208,8004.214781
5209,8105.872317
5210,2758.703811
5211,3707.282365
5212,30154.68108
5213,8099.838433
5214,2921.490461
5215,14510.44376
5216,16793.9728
5217,5332.462694
5218,10025.91827
5219,6875.606133
5220,2272.30731
5221,8923.154803
5222,16484.01644
5223,6860.592636
5224,12947.68269
5225,13786.70272
5226,7706.032636
5227,8520.145801
5228,2242.226055
5229,27069.49674
5230,20579.69157
5231,2465.616631
5232,9052.951051
5233,2546.364668
5234,3007.386248
5235,27789.69235
5236,6289.014959
5237,3954.344534
5238,7583.189638
5239,6186.497831
5240,5757.442258
5241,4473.883999
5242,4786.009693
5243,12244.9049
5244,7121.080412
5245,7547.762822
5246,20380.06652
5247,9011.764865
5248,20096.89337
5249,4786.889347
5250,11578.12643
5251,2719.431536
5252,4760.941906
5253,8701.363763
5254,2659.495086
5255,5139.561422
5256,20096.89337
5257,4025.095533
5258,2771.045031
5259,6745.886896
5260,9259.715798
5261,8467.267232
5262,22762.21479
5263,9332.494982
5264,7100.3251
5265,8007.399376
5266,19511.99782
5267,8145.985919
5268,2810.464447
5269,6846.150323
5270,3755.806897
5271,2393.036297
5272,40636.66734
5273,9067.658438
5274,5619.689084
5275,8013.895125
5276,4089.036013
5277,5065.486772
5278,8372.851175
5279,66025.75407
5280,8175.315246
5281,8720.458745
5282,3237.500928
5283,5354.612433
5284,2375.001798
5285,8646.504109
5286,6672.127831
5287,12919.41828
5288,7385.359236
5289,7200.664877
5290,7281.715134
5291,3237.996209
5292,2722.986709
5293,11277.72488
5294,8555.887254
5295,2911.923334
5296,10083.48688
5297,5704.977144
5298,7664.80924
5299,4909.027487
5300,5470.060561
5301,5067.002561
5302,4896.271406
5303,4572.041785
5304,8237.376444
5305,3964.730745
5306,10901.22525
5307,16304.29777
5308,2619.478929
5309,14024.35839
5310,24320.64401
5311,24249.33685
5312,20864.30762
5313,8823.852473
5314,7610.203455
5315,7486.171898
5316,8763.449964
5317,27386.15024
5318,11121.62179
5319,5657.685223
5320,18938.53677
5321,13865.83107
5322,8188.91743
5323,5626.530435
5324,3208.919835
5325,5282.543094
5326,8696.7107
5327,5259.444853
5328,7854.771821
5329,6438.97103
5330,11633.57855
5331,2442.422113
5332,14024.35839
5333,2491.257604
5334,3410.199334
5335,3842.028065
5336,3339.853704
5337,5358.269985
5338,9268.672154
5339,4200.373728
5340,4829.571981
5341,14244.73069
5342,4095.201692
5343,33718.8424
5344,7540.054749
5345,2821.002026
5346,36695.90627
5347,19731.34147
5348,6685.069081
5349,8408.317401
5350,7371.58568
5351,4742.106389
5352,15865.166
5353,5396.311664
5354,4330.38602
5355,5708.024308
5356,3500.855508
5357,3919.366722
5358,2910.317298
5359,4827.77681
5360,4811.740943
5361,7834.151482
5362,14666.23121
5363,7199.645715
5364,3914.719645
5365,9470.273932
5366,5479.555081
5367,2488.241391
5368,5886.615741
5369,8406.385414
5370,8685.91529
5371,25030.37545
5372,17822.56375
5373,2798.679988
5374,3288.6575
5375,2004.350666
5376,13736.1325
5377,4411.65582
5378,5392.440611
5379,2561.576924
5380,6057.07208
5381,22256.69368
5382,2693.530229
5383,4296.604128
5384,11624.82149
5385,8749.496793
5386,3155.911309
5387,3317.904817
5388,7821.188278
5389,4240.925575
5390,8992.779137
5391,7304.15545
5392,5217.513287
5393,2725.356404
5394,18569.50063
5395,9985.366015
5396,8257.666512
5397,8002.308333
5398,5897.745369
5399,4686.469674
5400,5943.07303
5401,2648.471057
5402,4650.063763
5403,44856.11397
5404,26570.34335
5405,2951.294057
5406,2464.510412
5407,5555.830205
5408,3199.703983
5409,2776.317884
5410,16355.31386
5411,7329.889139
5412,5555.830205
5413,6383.482152
5414,7758.588506
5415,14932.09982
5416,8047.410936
5417,10861.515
5418,2195.295372
5419,2397.036098
5420,4070.045873
5421,5578.522348
5422,8139.525579
5423,7444.939419
5424,7295.332712
5425,5325.724541
5426,2442.212317
5427,10307.65258
5428,2461.797738
5429,2521.684392
5430,25464.82059
5431,2822.591481
5432,5811.996703
5433,21850.34627
5434,9320.240511
5435,22305.32351
5436,22118.81261
5437,7218.16275
5438,6117.034997
5439,4882.289803
5440,2674.07551
5441,7724.678387
5442,4708.203284
5443,4447.423455
5444,4823.558028
5445,5420.361822
5446,7583.141211
5447,3852.425156
5448,7647.451823
5449,5229.68034
5450,3614.078436
5451,2853.512645
5452,8543.325539
5453,5150.416511
5454,8723.667123
5455,16477.47799
5456,26338.58626
5457,4244.470352
5458,5757.442258
5459,4826.831451
5460,8092.87696
5461,3011.270628
5462,8663.919296
5463,2471.528431
5464,5627.297887
5465,7494.087341
5466,5452.625449
5467,2592.437797
5468,6721.893743
5469,5500.576161
5470,2550.659053
5471,7771.582097
5472,4236.301454
5473,9025.067525
5474,2615.911934
5475,2396.219292
5476,4784.416267
5477,3873.647046
5478,7806.137458
5479,4717.625727
5480,5625.908671
5481,5182.941518
5482,6005.214792
5483,9837.507586
5484,5206.028448
5485,36293.14678
5486,2837.109178
5487,11785.04181
5488,3124.933827
5489,13862.10016
5490,8200.269735
5491,8456.268179
5492,2124.173841
5493,9045.111945
5494,3187.351993
5495,8113.962284
5496,34039.05613
5497,9087.586819
5498,12519.79639
5499,6057.07208
5500,4967.044248
5501,6933.335325
5502,22399.12944
5503,2162.417356
5504,21776.5819
5505,9095.049868
5506,4228.248035
5507,6521.368813
5508,10209.02324
5509,7600.443798
5510,3894.623983
5511,8510.758196
5512,2712.832687
5513,2258.793954
5514,4815.851943
5515,8007.399376
5516,3008.969524
5517,2530.705137
5518,10787.11572
5519,11923.75365
5520,5186.359717
5521,10103.64886
5522,6438.995346
5523,3909.636524
5524,13211.01092
5525,14616.36817
5526,3732.345012
5527,8750.643581
5528,10662.63422
5529,3861.486269
5530,9807.829589
5531,3252.828464
5532,2711.899826
5533,2453.570794
5534,11228.28966
5535,23020.89147
5536,2458.447909
5537,11160.07706
5538,13118.74322
5539,6120.185345
5540,13881.03947
5541,4787.472973
5542,8177.048957
5543,3309.248219
5544,14635.45158
5545,5120.615661
5546,19253.03441
5547,6646.749298
5548,8742.472473
5549,8467.369513
5550,6992.531494
5551,13037.03339
5552,10883.78785
5553,9114.276632
5554,30442.53824
5555,5104.354719
5556,2174.111987
5557,9890.210998
5558,8719.125849
5559,8516.751366
5560,11606.84868
5561,3731.504584
5562,3303.090814
5563,8888.875454
5564,8173.50314
5565,4923.950434
5566,2823.501795
5567,7824.372789
5568,8311.854644
5569,5384.532684
5570,3978.665051
5571,6237.507291
5572,6969.880958
5573,5024.029643
5574,8414.080425
5575,2801.562831
5576,5010.917847
5577,4997.780688
5578,2236.085718
5579,10934.73726
5580,3289.132998
5581,14014.10119
5582,5604.330774
5583,2912.235077
5584,5616.845326
5585,7504.685954
5586,3746.751625
5587,2959.819985
5588,7725.535708
5589,13248.63735
5590,2717.781848
5591,2734.149158
5592,9199.388961
5593,29049.71315
5594,4956.620638
5595,5574.959174
5596,9192.592887
5597,3878.770231
5598,4419.116971
5599,4772.943848
5600,9101.523916
5601,7609.089616
5602,2668.662697
5603,5141.976413
5604,7451.49202
5605,2620.167098
5606,4909.844198
5607,8023.075248
5608,20446.6023
5609,4966.848441
5610,3549.016697
5611,5350.367001
5612,8065.234637
5613,7892.824093
5614,4540.9925
5615,2852.527169
5616,10720.41744
5617,4795.387295
5618,5182.393447
5619,22620.74841
5620,2320.750557
5621,7714.650119
5622,7880.337212
5623,9029.940704
5624,6965.423975
5625,15114.40241
5626,22523.7063
5627,10760.17612
5628,5808.932598
5629,30591.61257
5630,2220.187426
5631,4914.035833
5632,2395.57
5633,5522.524223
5634,15808.75757
5635,2827.328603
5636,5421.524497
5637,2514.59196
5638,5157.642282
5639,4874.665223
5640,4198.02525
5641,5380.898636
5642,13466.92071
5643,2424.424678
5644,3823.853815
5645,13883.32934
5646,2438.533897
5647,34090.03598
5648,2840.302575
5649,24127.50402
5650,7596.143777
5651,15096.27023
5652,6005.214792
5653,3455.23067
5654,5728.581037
5655,5163.228365
5656,2602.650842
5657,32643.07651
5658,2789.74739
5659,11250.09857
5660,16510.96722
5661,7607.983712
5662,5603.73932
5663,6674.44805
5664,4049.415027
5665,4958.016206
5666,7850.128057
5667,6382.583452
5668,5737.499595
5669,7688.023506
5670,4873.436612
5671,2824.681217
5672,3722.368016
5673,5535.963648
5674,4727.8341
5675,2378.667328
5676,9337.895228
5677,6189.994337
5678,5638.262608
5679,5264.361755
5680,4035.68383
5681,4117.4697
5682,8382.478392
5683,2435.147986
5684,6599.081932
5685,5353.932122
5686,6747.524275
5687,7412.135256
5688,5512.342258
5689,4015.34005
5690,7772.473464
5691,4638.945365
5692,10507.50144
5693,17556.99121
5694,9103.700091
5695,13110.54899
5696,8006.219948
5697,6807.271588
5698,2627.610202
5699,9095.744565
5700,5015.643575
5701,4726.869327
5702,3059.182181
5703,4122.569957
5704,2620.903729
5705,4938.893241
5706,4691.043597
5707,6005.847375
5708,4941.650159
5709,2254.402024
5710,2554.032052
5711,8123.955566
5712,19079.09518
5713,10461.58298
5714,4669.22664
5715,4903.810606
5716,83325.38119
5717,8009.028202
5718,23895.6779
5719,7732.385103
5720,9416.28441
5721,5923.518828
5722,3833.066768
5723,28432.00202
5724,5553.756551
5725,10036.53634
5726,6575.53817
5727,4362.931238
5728,7873.708219
5729,13021.0853
5730,4492.23348
5731,6650.456653
5732,11093.71591
5733,5107.163002
5734,7334.328083
5735,4996.564694
5736,8658.863813
5737,9657.579498
5738,6176.700392
5739,2867.312197
5740,2821.448707
5741,2843.557702
5742,11790.49617
5743,7785.666532
5744,12315.09489
5745,4810.97858
5746,27279.33647
5747,3980.421464
5748,14635.45158
5749,3761.792015
5750,5619.689084
5751,5304.541694
5752,3207.468733
5753,8697.787865
5754,8717.049833
5755,8029.715047
5756,4763.327142
5757,23055.57229
5758,5383.670919
5759,8409.668976
5760,4257.477861
5761,14708.99565
5762,2593.818427
5763,2466.581354
5764,7933.820656
5765,36860.72688
5766,7412.029748
5767,34611.37896
5768,18726.15325
5769,7249.065093
5770,8193.091589
5771,8692.282356
5772,9799.175061
5773,14084.48944
5774,13104.14911
5775,2628.657528
5776,5245.683756
5777,8092.87696
5778,2719.506996
5779,5445.373289
5780,4514.247473
5781,22029.1505
5782,5408.892351
5783,3768.371028
5784,27934.62373
5785,3887.324208
5786,7475.784971
5787,22758.91192
5788,5124.79641
5789,4900.336708
5790,5278.6471
5791,4821.986443
5792,8044.872393
5793,12157.32992
5794,18591.54967
5795,4873.350518
5796,5338.525632
5797,2878.766728
5798,8473.46358
5799,3440.361969
5800,17497.52201
5801,2544.337548
5802,3336.219942
5803,5206.108215
5804,43290.49543
5805,4817.992644
5806,13727.79972
5807,4996.545123
5808,7960.007541
5809,7367.653764
5810,5632.613078
5811,3884.8552
5812,4518.024385
5813,2565.124294
5814,15487.44072
5815,6395.351807
5816,8639.088723
5817,9806.215757
5818,12472.1199
5819,5794.565797
5820,2619.027206
5821,3731.504584
5822,5421.018201
5823,6521.368813
5824,41787.90343
5825,9613.613215
5826,4766.645359
5827,23984.62144
5828,7292.913911
5829,21255.49606
5830,5357.75893
5831,5192.355227
5832,7116.549068
5833,11009.13049
5834,4328.373176
5835,9419.883665
5836,2592.928283
5837,2554.189234
5838,3528.044252
5839,5340.810309
5840,2449.31771
5841,5666.465804
5842,5272.703428
5843,8672.814261
5844,7679.677721
5845,2999.338779
5846,3834.735196
5847,33053.26869
5848,5175.28934
5849,7950.570995
5850,9935.165983
5851,7861.798596
5852,8092.87696
5853,5539.349243
5854,9628.702696
5855,5827.483965
5856,4807.846463
5857,2582.408525
5858,4475.161898
5859,2399.045522
5860,7840.165778
5861,2378.090679
5862,3919.366722
5863,8274.145703
5864,9538.770856
5865,5331.823882
5866,4531.675269
5867,3834.210713
5868,2726.797356
5869,8238.45802
5870,4758.470236
5871,8818.051498
5872,24278.10167
5873,5595.761077
5874,2682.704812
5875,3033.407812
5876,4862.908979
5877,2128.621329
5878,12655.52878
5879,8556.58016
5880,12880.74907
5881,3049.837544
5882,3237.996209
5883,5248.978048
5884,11009.13049
5885,14267.93156
5886,5325.724541
5887,3034.771777
5888,8329.039004
5889,2616.613903
5890,2574.020376
5891,4004.5513
5892,6051.799036
5893,2839.013244
5894,1994.774936
5895,11944.40399
5896,6466.304259
5897,6746.434272
5898,3561.035706
5899,20774.02463
5900,3939.00637
5901,8915.172898
5902,8084.325058
5903,4502.980016
5904,4877.954567
5905,8294.968932
5906,8485.385641
5907,4740.202507
5908,8564.768226
5909,2393.915369
5910,2458.746211
5911,19597.05706
5912,21892.93859
5913,8728.456239
5914,2386.201293
5915,21892.3539
5916,2813.50617
5917,2996.889929
5918,4063.331688
5919,8368.875358
5920,4626.801093
5921,7516.786075
5922,3644.833554
5923,11981.98481
5924,2601.810999
5925,4654.954187
5926,3579.773094
5927,5388.023812
5928,3705.291862
5929,8613.464001
5930,2703.266928
5931,2511.697993
5932,24186.24342
5933,15120.21281
5934,13379.81103
5935,2308.692609
5936,7319.575712
5937,26113.36
5938,5639.941974
5939,4715.285559
5940,2742.797845
5941,3808.122147
5942,4692.048347
5943,4055.399126
5944,41787.90343
5945,9800.33636
5946,12379.56803
5947,9705.30895
5948,4253.283113
5949,3567.503755
5950,5153.91989
5951,7559.206998
5952,4194.906755
5953,2829.312319
5954,3221.788294
5955,10972.06778
5956,2430.959055
5957,3790.190029
5958,8838.085637
5959,20101.65141
5960,6388.21126
5961,2656.522604
5962,7714.60093
5963,2704.537211
5964,2495.464753
5965,2498.35063
5966,5614.587986
5967,2089.337182
5968,5137.349322
5969,5394.913017
5970,7341.741414
5971,4791.081559
5972,25169.18817
5973,2147.656911
5974,9902.392683
5975,3157.742637
5976,6269.136365
5977,10839.50749
5978,7675.871354
5979,7035.974353
5980,3576.705025
5981,10845.74473
5982,2656.99458
5983,6883.665071
5984,20314.44095
5985,20120.56053
5986,2547.370551
5987,34611.37896
5988,4254.620669
5989,3659.18314
5990,2577.514741
5991,26243.85811
5992,27064.46339
5993,8092.87696
5994,2691.217074
5995,5218.343293
5996,8267.848845
5997,5568.947534
5998,2594.809242
5999,8646.504109
6000,2423.755534
6001,2814.2088
6002,2506.263939
6003,4424.579094
6004,9555.169159
6005,13869.92705
6006,8841.77038
6007,8836.030712
6008,33473.34946
6009,5000.61936
6010,16468.22079
6011,9233.19066
6012,2448.811216
6013,18544.30271
6014,5229.986897
6015,41745.00646
6016,7531.033623
6017,8024.508444
6018,16261.16768
6019,8022.686194
6020,2640.316068
6021,5266.420543
6022,3362.670123
6023,2630.009217
6024,6486.111674
6025,18399.82784
6026,3921.018919
6027,9688.334578
6028,19668.86758
6029,5583.068307
6030,8935.03414
6031,3226.850118
6032,7492.162376
6033,7890.597705
6034,6639.328932
6035,4328.864771
6036,6919.016085
6037,1898.007675
6038,9587.586583
6039,7689.700105
6040,7897.015071
6041,24672.65531
6042,7484.383041
6043,7282.967586
6044,9816.528302
6045,5295.625697
6046,12741.84754
6047,7858.047444
6048,2397.536652
6049,5980.846151
6050,2513.117202
6051,9403.962744
6052,2618.80573
6053,8139.996817
6054,5227.570224
6055,2677.223462
6056,2685.738737
6057,5932.560456
6058,2335.878238
6059,4811.184482
6060,3386.532195
6061,2311.211287
6062,7635.422232
6063,2434.849287
6064,3605.974564
6065,3337.980868
6066,12564.06775
6067,2454.355436
6068,10722.0645
6069,5079.830406
6070,3829.278604
6071,3697.04094
6072,14854.19552
6073,4938.21454
6074,7536.070851
6075,6243.141785
6076,9983.128441
6077,12948.39854
6078,2510.593651
6079,5165.571852
6080,7413.422501
6081,3000.437822
6082,3188.53073
6083,5800.772699
6084,7398.873941
6085,7269.338677
6086,5067.635525
6087,6227.365252
6088,4448.642277
6089,2595.558788
6090,2595.853636
6091,6817.430723
6092,15519.67161
6093,3853.473448
6094,8229.240991
6095,14024.35839
6096,7948.567913
6097,2624.099741
6098,2933.960426
6099,2871.145075
6100,4799.621411
6101,2305.238251
6102,40440.76481
6103,8900.420359
6104,4428.031583
6105,3781.690691
6106,32861.25616
6107,35862.99324
6108,2574.020376
6109,10660.89661
6110,4428.625763
6111,25674.14895
6112,6689.022728
6113,16256.80661
6114,11834.73469
6115,8237.251407
6116,8876.667487
6117,4373.35826
6118,2221.364314
6119,10408.96865
6120,4162.179638
6121,12349.70232
6122,3399.125502
6123,3420.661111
6124,8927.565817
6125,10852.95712
6126,4369.595738
6127,7915.980712
6128,7754.666388
6129,2241.463188
6130,9354.128045
6131,3499.139864
6132,5140.391812
6133,3703.404606
6134,6555.360031
6135,3312.176781
6136,16301.9676
6137,14635.45158
6138,5723.535705
6139,2443.925701
6140,13024.13012
6141,6165.864761
6142,5838.89915
6143,9971.017125
6144,3223.217276
6145,14558.42424
6146,9033.246265
6147,12590.93519
6148,8161.781091
6149,2730.96734
6150,20294.39491
6151,5301.835462
6152,9035.671134
6153,4674.705262
6154,10676.58892
6155,7437.514997
6156,5447.809042
6157,15550.19077
6158,33473.34946
6159,8013.608606
6160,5061.180855
6161,7034.345804
6162,3815.851163
6163,8476.766278
6164,19690.44179
6165,3359.290918
6166,4502.408771
6167,3871.073807
6168,6162.19867
6169,6412.368115
6170,10208.92761
6171,6943.555989
6172,9551.167226
6173,2555.51822
6174,2480.487171
6175,7469.145695
6176,15769.10776
6177,22837.1392
6178,2796.870102
6179,2728.842912
6180,3527.398513
6181,2821.100535
6182,17790.40826
6183,5619.649515
6184,4984.618655
6185,5447.835272
6186,9752.698201
6187,3193.817363
6188,8566.423522
6189,20003.14091
6190,3687.169374
6191,2822.731903
6192,4860.910322
6193,3649.194138
6194,5043.801276
6195,2780.845565
6196,5274.429281
6197,2693.606981
6198,21561.71277
6199,2569.692441
6200,7422.186246
6201,2926.5223
6202,7284.363465
6203,22721.24078
6204,8838.085637
6205,13576.143
6206,3885.456401
6207,6960.920371
6208,23536.74767
6209,13752.46705
6210,3323.856125
6211,5380.312218
6212,14228.23432
6213,26016.525
6214,7855.324623
6215,7423.899674
6216,2497.543631
6217,8845.710917
6218,7737.265103
6219,2433.214447
6220,9156.322563
6221,11747.65373
6222,11084.60844
6223,7434.247572
6224,6347.497519
6225,2736.944466
6226,9546.81655
6227,9165.721087
6228,4479.59882
6229,38545.70689
6230,9177.953095
6231,3444.171166
6232,16468.22079
6233,15485.80378
6234,11700.6441
6235,7573.336505
6236,7091.740512
6237,14862.76011
6238,7783.78421
6239,10242.4096
6240,7281.247847
6241,6863.706694
6242,6289.799089
6243,4716.264294
6244,5294.28379
6245,7685.402943
6246,5638.930838
6247,2554.033928
6248,8096.312478
6249,21312.37811
6250,7981.444703
6251,31269.27308
6252,73225.95652
6253,2659.70565
6254,15512.24997
6255,2505.42043
6256,4898.674401
6257,3113.338974
6258,17019.0061
6259,5791.012841
6260,3683.794027
6261,3436.134281
6262,6297.002886
6263,2464.707849
6264,3075.594979
6265,8428.471635
6266,2354.495752
6267,22103.5072
6268,7147.621865
6269,7842.377593
6270,3554.845264
6271,7251.331956
6272,5316.606293
6273,5210.348372
6274,2989.912494
6275,4270.034394
6276,2524.646973
6277,2555.851671
6278,2320.516874
6279,2563.394054
6280,14208.50598
6281,8048.371634
6282,7671.847478
6283,7584.361069
6284,7145.29959
6285,14083.97061
6286,13055.57087
6287,9129.872774
6288,6739.664992
6289,4422.883059
6290,4526.606038
6291,7048.384055
6292,5218.97082
6293,5399.57618
6294,4516.811394
6295,3600.934326
6296,3979.586552
6297,2533.740057
6298,4966.767294
6299,4901.892602
6300,7751.927614
6301,6880.63389
6302,2477.708203
6303,2727.735302
6304,5626.572446
6305,4650.063763
6306,2396.219292
6307,5432.862643
6308,8693.649178
6309,15759.62394
6310,22658.53652
6311,5720.897922
6312,8925.632207
6313,2936.726182
6314,2592.890469
6315,4920.77107
6316,32437.0535
6317,2577.319607
6318,4737.841289
6319,24660.48825
6320,2499.411829
6321,2722.210707
6322,4083.560673
6323,9783.628981
6324,10492.97256
6325,3237.996209
6326,4045.341004
6327,4711.845199
6328,2416.479564
6329,31803.30779
